X,state,puma,sex,age,educ,income,latino,black,asian,married
985906,6,66801,0,35,9,12000,1,0,0,1
601217,6,66200,1,67,7,6000,0,0,0,1
139973,6,61505,0,47,13,45000,0,0,0,1
505120,6,64100,0,36,11,105000,1,0,0,1
579763,6,63702,1,54,11,23000,0,0,0,0
562093,6,63901,1,22,9,10700,1,0,0,1
161109,6,61700,1,54,11,5420,0,0,0,1
1018825,6,67502,1,27,3,128500,1,0,0,0
528214,6,64403,1,35,7,0,1,0,0,1
709683,6,65416,0,41,11,19000,0,0,1,1
684302,6,65411,1,26,14,0,0,0,1,1
1214045,6,68115,1,19,11,3100,0,0,0,0
989508,6,66802,1,44,9,42100,1,0,0,1
1103276,6,68002,0,36,13,81000,0,0,0,1
694722,6,65413,1,28,13,17500,0,0,1,1
728724,6,65418,1,53,12,10400,0,1,0,0
111612,6,61402,0,40,5,30000,1,0,0,1
239778,6,62106,1,64,9,33400,0,0,0,0
91541,6,61301,0,22,11,350,0,0,1,0
74734,6,61103,1,63,11,8200,0,0,0,1
47319,6,60800,1,21,9,6000,1,0,0,0
768626,6,64700,1,28,9,6400,0,0,0,0
85998,6,61000,1,40,13,18000,0,0,0,1
155816,6,61602,1,67,9,2100,0,0,0,1
155687,6,61602,1,42,9,1200,0,0,0,1
992623,6,66802,1,59,13,0,0,0,0,1
818957,6,66103,1,42,9,790,0,0,1,1
610491,6,66400,1,37,13,0,0,0,1,1
955138,6,66125,0,33,8,30000,0,0,0,0
316,6,60100,0,39,9,8400,0,1,0,1
737670,6,65420,0,43,12,35000,0,0,0,1
346308,6,62408,0,20,10,17000,0,1,1,0
1019693,6,67502,0,25,5,25000,1,0,0,0
519900,6,64300,0,47,1,7000,1,0,0,1
233237,6,62104,1,55,13,71000,0,0,0,1
778258,6,65200,1,28,9,0,1,0,0,1
441184,6,63001,1,26,13,0,0,0,1,0
970230,6,67604,1,25,4,400,1,0,0,1
9359,6,60200,1,59,11,18800,0,0,0,0
231341,6,62104,1,84,9,24100,0,0,0,0
648748,6,65406,1,30,1,0,1,0,0,1
162121,6,61800,0,25,10,56000,0,0,0,1
420914,6,62712,0,35,13,71030,0,0,1,1
404578,6,62708,0,58,14,7000,0,0,1,1
1167081,6,68108,0,48,13,80000,1,0,0,1
497586,6,63600,1,36,9,5000,0,0,0,1
914106,6,65703,1,42,11,12300,1,0,0,1
800005,6,66107,0,39,11,58300,0,0,1,1
775313,6,65200,1,40,2,10320,1,0,0,0
895641,6,66115,0,39,9,150000,1,0,0,1
378146,6,62703,0,65,12,22200,0,0,0,0
966182,6,67000,1,26,9,29000,1,0,0,1
311367,6,62401,0,45,14,40000,0,0,0,1
136554,6,61503,1,69,11,14000,0,0,0,0
147535,6,61601,0,53,11,34000,0,0,0,0
1115374,6,68005,1,37,5,39520,1,0,0,1
614804,6,66500,1,56,13,137000,0,0,0,1
1053631,6,67602,1,76,11,8000,0,0,0,1
1157638,6,68103,0,48,1,15000,1,0,0,1
920846,6,65600,1,37,8,0,0,0,1,1
161240,6,61700,0,58,11,42350,0,0,0,1
585639,6,66701,0,78,11,76900,0,0,0,1
902532,6,66119,0,19,9,0,0,1,0,0
720341,6,65417,1,19,8,3400,1,0,0,0
719328,6,65417,1,40,2,10800,1,0,0,0
64272,6,61101,1,20,8,100,0,0,0,0
123705,6,61502,0,49,9,12000,0,0,0,0
41685,6,60700,0,46,11,40000,0,0,0,1
223135,6,62102,0,44,7,0,0,0,0,0
560098,6,63901,0,67,6,12000,1,0,0,1
1129564,6,68101,0,57,13,-10000,0,0,0,1
985060,6,66801,1,26,12,0,1,0,0,0
700525,6,65415,1,93,6,14900,1,0,0,0
1193567,6,68112,0,22,13,11000,0,0,0,0
1138673,6,68107,1,38,5,9400,1,0,0,0
807940,6,66109,0,23,8,14000,1,0,0,1
368373,6,62701,0,46,16,161000,0,0,0,1
919396,6,65600,0,49,11,1000,0,0,0,1
1201618,6,68113,1,52,13,56050,0,0,0,1
805286,6,66109,1,35,13,20000,0,0,1,1
631467,6,65402,0,29,7,14800,1,0,0,0
757455,6,65424,1,27,13,30400,0,1,0,0
683440,6,65411,1,21,11,5000,0,0,1,0
890906,6,66114,0,32,9,26000,0,0,0,1
825124,6,66104,0,27,13,24300,0,0,0,0
852439,6,66111,1,62,8,4000,1,0,0,1
258808,6,62202,0,34,11,78000,0,0,0,1
556391,6,63800,1,33,11,25000,0,0,0,1
463071,6,63302,1,40,14,12000,0,0,1,1
280041,6,62207,0,42,13,69000,1,0,0,1
1202053,6,68113,1,52,14,0,0,0,0,1
876698,6,66117,1,68,10,27500,0,0,0,1
933644,6,66122,0,46,13,242000,0,0,0,1
944488,6,66123,0,52,9,18000,0,1,0,1
261044,6,62203,0,61,9,8990,0,0,1,1
878243,6,66118,1,20,11,4300,0,0,0,0
492324,6,63503,1,26,3,0,1,0,0,0
581550,6,66701,0,76,9,20600,0,0,0,1
517447,6,64402,0,82,4,21700,0,0,0,1
975872,6,67605,0,52,13,31000,0,0,1,1
561610,6,63901,0,38,4,1200,0,1,0,1
620265,6,66602,1,21,12,9000,0,0,1,1
550283,6,64407,0,69,11,13000,0,0,0,0
364628,6,62701,0,79,8,56000,0,0,0,1
779889,6,66105,0,51,1,16000,0,0,1,1
478097,6,63501,0,18,8,9000,0,0,0,0
1095768,6,68003,0,34,11,36000,1,0,0,1
1034808,6,67606,1,74,2,9700,1,0,0,0
226269,6,62103,0,35,9,0,0,1,0,1
1080072,6,67801,1,67,4,8800,1,0,0,0
173424,6,63100,1,46,6,0,1,0,0,1
362639,6,62701,1,34,9,28000,0,0,0,0
498405,6,64000,1,45,5,3600,1,0,0,1
670998,6,65410,0,69,13,50200,0,1,0,1
657163,6,65407,0,45,9,39000,0,1,0,0
102588,6,61303,1,58,14,30000,0,0,0,1
103975,6,61303,0,30,11,16000,0,0,1,1
886029,6,66113,1,48,3,0,1,0,0,1
913532,6,65702,1,35,11,19000,0,0,0,1
1128910,6,68101,1,40,14,58300,0,0,0,0
647316,6,65404,0,27,11,16000,1,0,0,0
1161869,6,68103,1,48,9,0,0,0,0,1
374563,6,62703,1,47,9,29000,0,0,1,1
373586,6,62702,0,35,14,60000,0,0,0,0
117678,6,61403,1,41,13,51000,0,1,0,0
1081319,6,67801,1,53,11,24000,1,0,0,1
328375,6,62404,1,35,11,0,0,0,0,1
1034507,6,67606,0,22,11,7200,0,0,1,0
121635,6,61501,1,47,6,12900,0,0,0,1
440216,6,63001,0,24,11,17000,0,0,0,1
940841,6,66123,1,19,9,0,0,1,0,0
1027988,6,67200,0,65,13,3200,0,0,1,1
1131231,6,68101,0,26,13,30000,0,0,0,0
823036,6,66104,1,71,13,10800,0,0,0,0
118772,6,61403,0,40,13,22000,0,0,1,0
352603,6,62409,1,59,9,4700,0,0,1,0
248392,6,62108,1,29,9,1500,0,0,0,0
265340,6,62204,1,28,13,41300,0,0,1,1
1031927,6,67200,1,41,11,12400,0,0,0,1
909676,6,65702,0,78,8,13700,0,0,0,0
1168653,6,68108,1,46,9,15000,0,0,0,0
503643,6,64100,1,24,11,24000,0,0,0,1
575818,6,63701,1,25,4,10000,1,0,0,1
92169,6,61301,0,54,11,34500,0,0,1,1
625938,6,65401,0,47,12,72000,0,0,1,1
1124901,6,68101,0,27,9,12000,0,1,0,0
1214040,6,68115,0,37,9,56000,0,0,0,1
186162,6,61902,1,48,11,26000,0,0,0,0
417994,6,62711,0,38,11,75000,0,0,0,1
1207155,6,68114,0,30,13,80420,1,0,0,1
348517,6,62408,1,35,11,27000,0,0,0,1
272374,6,62205,1,41,12,7000,0,0,0,0
805734,6,66109,0,77,5,6000,1,0,0,1
498529,6,64000,1,22,8,10000,1,0,0,0
313664,6,62402,0,71,1,8300,0,0,1,1
925899,6,66120,1,45,13,25000,0,0,1,1
813113,6,66102,1,43,11,110000,0,0,0,1
1162294,6,68103,1,33,9,0,0,0,0,1
413787,6,62710,1,22,11,41000,0,0,0,0
1006072,6,67300,0,68,13,9300,0,0,1,1
258780,6,62202,0,57,1,25000,0,0,1,1
177371,6,63200,0,20,9,0,0,0,0,0
838496,6,65000,1,41,7,0,1,0,0,1
1214332,6,68115,0,21,9,12300,1,0,0,0
383522,6,62705,0,46,1,25000,1,0,0,1
890650,6,66114,0,46,6,8000,1,0,0,0
122791,6,61501,1,41,11,39200,0,0,0,0
792752,6,65100,1,58,1,18000,0,0,0,0
493271,6,63503,1,23,11,0,0,0,0,1
880753,6,66118,1,71,10,28200,0,0,1,1
477772,6,63402,1,43,11,28800,0,0,0,1
955880,6,66125,1,77,9,0,0,0,0,0
84230,6,61202,1,66,12,35800,0,0,0,0
638705,6,65403,1,52,3,1800,1,0,0,0
874364,6,66117,1,34,14,200,0,0,0,1
177431,6,63200,1,20,7,4000,1,0,0,0
820250,6,66104,1,51,16,68300,0,0,0,1
657412,6,65407,0,89,8,33300,0,0,0,1
970910,6,67604,0,37,13,135000,0,0,0,1
761979,6,64600,0,56,9,34000,0,0,0,1
366477,6,62701,1,64,13,43400,0,0,0,1
974879,6,67605,1,87,9,19600,0,0,0,1
312918,6,62401,1,20,11,6000,1,0,0,0
285495,6,62301,1,51,13,43400,0,0,1,1
758064,6,64500,0,26,8,20000,1,0,0,1
64692,6,61101,1,44,11,3300,0,0,0,0
276257,6,62206,0,46,11,60000,1,0,0,1
1103435,6,68002,1,40,13,58000,0,0,0,1
758450,6,64500,0,38,9,35000,1,0,0,1
606156,6,66300,1,33,9,30000,0,0,0,0
1149988,6,68104,1,36,9,24000,1,0,0,1
227852,6,62103,0,43,12,103000,0,0,0,1
367918,6,62701,0,42,13,462000,0,0,0,1
833232,6,64900,0,26,8,8000,1,0,0,1
210972,6,62601,0,26,9,15000,0,0,0,1
396400,6,62706,0,82,4,7800,0,0,0,0
390040,6,62714,1,46,11,2000,0,0,1,0
872090,6,66116,0,54,1,22200,1,0,0,0
1213387,6,68115,0,41,11,27000,0,0,0,1
26794,6,60400,1,49,13,6600,0,0,0,1
1080773,6,67801,1,48,15,34200,0,0,0,0
29847,6,60500,1,39,13,62000,0,0,0,1
119899,6,61501,0,18,10,10000,0,0,0,0
809625,6,66102,1,31,12,35000,0,0,0,1
832152,6,64900,0,23,11,920,0,0,1,1
938306,6,65500,1,59,6,0,0,0,1,0
333726,6,62405,1,78,7,30700,0,0,0,0
341702,6,62407,1,49,9,5900,1,0,0,0
1105403,6,68004,0,50,14,99370,0,0,0,1
783459,6,66105,1,51,14,31000,0,0,0,1
523127,6,64300,1,84,7,8400,0,1,0,0
304813,6,62306,0,20,7,0,1,0,0,1
223956,6,62102,1,67,13,144300,0,0,0,1
1009476,6,67300,0,38,11,50000,1,0,0,1
72891,6,61103,0,40,9,90000,0,0,0,1
561844,6,63901,1,67,9,7200,0,0,0,0
61921,6,61101,1,63,11,15400,0,0,0,1
384693,6,62705,0,29,3,0,0,0,1,0
1119074,6,68200,1,22,10,20600,1,0,0,0
565325,6,63902,1,40,13,17500,0,0,0,1
616753,6,66601,1,40,1,7000,1,0,0,1
1181578,6,68109,0,46,11,55000,0,0,0,1
703924,6,65415,0,46,4,49600,1,0,0,1
139142,6,61505,0,26,12,26000,0,0,0,1
512210,6,64401,1,23,9,17000,1,0,0,0
631275,6,65402,1,49,13,23000,1,0,0,1
146088,6,61506,1,34,14,36000,0,1,0,0
1039156,6,67606,1,55,4,530,0,0,1,0
1091518,6,67900,1,44,9,60000,0,0,0,0
453101,6,63301,0,74,1,0,0,1,0,1
7389,6,60200,1,19,10,2500,0,0,0,0
259371,6,62202,1,83,3,9800,0,0,0,0
1013551,6,67501,0,39,6,1100,1,0,0,0
614939,6,66500,1,32,9,6700,0,0,0,0
1223164,6,68116,1,29,11,12000,0,0,0,1
817062,6,66103,1,46,9,32000,1,0,0,0
521968,6,64300,1,32,9,6700,1,0,0,1
297534,6,62304,1,39,13,30000,0,0,0,0
1055213,6,67603,1,32,14,82000,0,0,1,1
532842,6,64404,1,64,12,13530,0,0,0,0
826555,6,64800,1,48,12,0,1,0,0,1
1144943,6,68104,1,41,11,10700,0,1,0,0
397428,6,62707,0,43,13,121000,0,0,0,1
981203,6,67605,0,56,5,22000,0,0,0,0
15113,6,60300,0,93,9,6000,0,0,0,0
244906,6,62107,1,75,10,38600,0,0,0,0
641017,6,65405,1,43,3,0,1,0,0,1
573693,6,63701,0,89,9,168800,0,0,0,1
404105,6,62708,0,41,16,150000,0,0,1,1
448663,6,63002,1,23,12,9000,0,0,0,0
519875,6,64300,1,41,9,0,1,0,0,1
181198,6,61901,1,50,1,0,1,0,0,1
165685,6,61800,1,30,9,6000,0,0,0,0
250726,6,62201,1,29,11,60700,0,1,0,0
440127,6,63001,1,46,15,44000,0,0,0,1
438683,6,63001,0,62,14,66800,0,0,0,1
462727,6,63302,1,39,2,10800,1,0,0,1
450046,6,63002,0,42,9,329020,0,0,0,1
127249,6,61504,1,49,12,8400,0,0,0,1
568268,6,63903,0,21,9,22000,0,0,0,0
439525,6,63001,1,69,6,3600,0,0,0,1
330290,6,62405,1,55,11,57000,0,0,0,0
581510,6,66701,0,51,14,35300,0,0,0,0
706581,6,65415,1,35,14,0,0,0,1,0
981767,6,66801,0,49,13,58000,0,0,0,1
403602,6,62708,1,55,9,19000,0,0,0,0
854542,6,66111,0,20,11,22050,1,0,0,0
1194693,6,68112,0,26,13,30670,0,0,0,1
1118822,6,68200,0,66,10,12140,0,0,0,0
642327,6,65405,0,52,13,49500,1,0,0,1
39821,6,60600,1,81,9,13600,0,0,0,0
237684,6,62105,0,42,14,20100,0,0,0,1
540775,6,64405,0,26,11,18500,0,0,0,0
1116428,6,68005,1,24,11,25300,1,0,0,1
294350,6,62304,1,35,15,119000,1,0,0,0
550434,6,64407,0,63,8,9000,0,0,0,0
359035,6,62410,1,62,9,0,0,0,0,1
263896,6,62203,0,26,9,21000,1,0,0,0
243986,6,62107,1,54,11,50000,0,0,0,1
101503,6,61303,1,22,9,23000,0,0,0,1
1050135,6,67602,1,30,9,0,1,0,0,1
25680,6,60400,0,38,11,251000,0,0,0,1
51190,6,60800,0,28,3,0,1,0,0,0
359069,6,62410,0,93,9,11000,0,0,0,0
779962,6,66105,0,21,9,22000,1,0,0,0
167716,6,61800,1,79,9,140600,0,0,0,1
704893,6,65415,0,25,9,6000,1,0,0,0
917143,6,65703,0,84,14,153700,0,0,0,1
439630,6,63001,0,21,9,2500,0,1,0,0
458088,6,63301,0,19,7,0,1,0,0,0
1045657,6,67601,1,48,14,59000,0,0,0,1
1172122,6,68108,1,53,6,0,0,0,1,1
172407,6,63100,0,58,12,24070,0,1,0,1
42246,6,60700,0,54,10,251000,0,0,0,0
192997,6,62001,0,36,10,7700,0,0,0,0
554663,6,63800,1,54,1,34000,1,0,0,1
801259,6,66108,1,44,1,6100,0,0,1,1
130317,6,61504,0,43,16,8500,0,0,0,0
629721,6,65401,0,38,12,25000,0,0,0,1
154452,6,61602,0,41,11,29500,0,0,0,1
136163,6,61503,0,53,15,205000,0,0,0,1
81974,6,61202,1,44,12,10000,0,0,0,1
1011394,6,67501,0,40,3,25000,1,0,0,1
937342,6,65500,1,21,9,0,1,0,0,0
374572,6,62703,0,31,13,95000,0,0,1,0
741660,6,65421,1,42,10,30000,0,1,0,0
819766,6,66104,0,40,15,255000,0,0,0,1
379100,6,62704,1,25,10,50000,0,0,0,0
69083,6,61102,1,34,9,47500,0,0,0,1
234785,6,62104,1,89,9,13000,0,0,0,1
757808,6,64500,0,29,14,37000,0,0,0,1
42692,6,60700,0,53,14,42000,0,0,0,1
952439,6,66125,0,33,13,75000,0,0,0,0
930623,6,66121,0,42,13,145000,0,0,0,0
391344,6,62714,1,25,9,0,1,0,0,0
580757,6,63702,1,47,11,40000,0,0,0,0
1001946,6,67100,0,47,11,28300,0,0,0,1
1005396,6,67300,0,52,13,74000,0,0,0,0
179658,6,63200,0,23,12,23200,0,0,0,0
266925,6,62204,1,59,13,291000,0,0,0,1
292920,6,62303,0,53,9,24000,1,0,0,1
994129,6,67400,0,31,15,80100,0,0,0,1
330171,6,62405,1,38,11,4800,1,0,0,0
733927,6,65419,0,31,5,0,1,0,0,0
96611,6,61302,0,27,9,17000,0,0,0,1
856053,6,66111,1,20,11,6300,1,0,0,0
394029,6,62706,0,66,9,30000,0,1,0,0
441711,6,63001,0,36,12,40000,0,0,1,0
657911,6,65407,0,38,12,55000,0,0,1,0
1198616,6,68113,0,20,11,19000,0,0,0,0
418251,6,62711,1,41,12,15500,1,0,0,0
716845,6,65417,1,31,11,15690,0,0,1,0
1007635,6,67300,1,43,14,0,0,0,0,1
804204,6,66108,0,19,9,0,0,0,1,0
842212,6,65300,1,35,9,23240,1,0,0,0
973571,6,67604,1,39,2,0,1,0,0,0
1034306,6,67606,0,35,6,16000,1,0,0,1
914029,6,65703,0,20,9,0,0,0,0,0
574394,6,63701,1,64,10,12120,0,0,0,0
236239,6,62105,0,60,9,36000,0,0,0,0
97783,6,61302,1,63,11,5000,0,0,0,1
1089225,6,67900,0,61,9,20000,0,0,0,1
454588,6,63301,0,39,7,200,1,0,0,0
959422,6,66126,1,47,13,2000,0,0,0,1
1060935,6,67607,1,47,11,55000,0,1,0,0
571163,6,63903,0,34,11,33600,0,0,0,0
1216412,6,68115,1,59,9,0,0,0,0,0
1206812,6,68114,0,48,13,72000,0,0,0,1
935417,6,66122,1,43,14,1000,0,0,1,1
480049,6,63501,0,47,9,40000,0,0,0,1
240922,6,62106,1,72,9,4500,0,0,0,0
1174726,6,68109,1,26,13,0,0,0,0,0
372910,6,62702,0,61,14,120000,0,0,0,1
381133,6,62704,1,51,13,63000,0,0,1,1
641093,6,65405,0,61,2,5600,0,0,1,1
338829,6,62406,0,45,15,713000,0,0,0,1
1037829,6,67606,1,68,9,9800,0,0,0,0
834608,6,64900,1,18,11,0,0,0,1,0
825814,6,66104,1,64,1,0,0,0,1,1
4844,6,60100,0,49,11,18800,0,0,0,1
1112040,6,68004,1,46,9,25400,0,0,0,0
989504,6,66802,1,19,9,0,0,1,0,0
546739,6,64406,0,51,14,72000,0,0,1,0
427868,6,62801,1,40,12,24000,0,0,0,0
161562,6,61800,1,60,7,490,0,0,0,0
815103,6,66103,0,74,9,16500,1,0,0,0
458923,6,63301,1,42,5,0,0,1,0,1
10601,6,60200,1,55,9,12000,0,0,0,1
486735,6,63503,1,37,13,25000,0,0,0,1
231721,6,62104,1,77,11,28300,0,0,0,0
1027396,6,67200,0,54,8,47000,0,0,0,1
1080156,6,67801,1,22,9,22000,0,0,0,0
667549,6,65409,1,41,13,45000,0,0,1,1
590955,6,66702,1,22,6,17600,0,0,0,1
853626,6,66111,0,44,10,137000,0,0,0,1
883073,6,66118,1,26,13,37000,1,0,0,1
549407,6,64407,0,18,9,1900,1,0,0,0
495549,6,63600,1,71,10,18800,0,0,0,0
613623,6,66500,1,30,13,71000,0,0,0,1
1190881,6,68111,0,56,11,45520,0,0,1,1
830156,6,64900,1,49,9,0,0,0,0,1
522242,6,64300,1,29,5,0,1,0,0,1
740618,6,65421,1,36,5,17000,1,0,0,0
602228,6,66200,0,22,2,10000,1,0,0,0
989809,6,66802,1,28,9,0,0,1,0,1
981477,6,66801,0,47,15,6400,0,0,1,0
25985,6,60400,1,19,3,20470,1,0,0,0
829700,6,64900,0,29,13,2300,0,0,0,1
783616,6,66105,0,38,10,26000,1,0,0,1
577670,6,63702,1,22,9,9000,1,0,0,0
257001,6,62202,0,56,9,21000,0,0,1,1
411927,6,62710,0,20,9,15000,1,0,0,0
965382,6,67000,0,25,11,0,1,0,0,0
922675,6,65600,0,34,16,50000,0,0,0,1
712787,6,65416,1,44,13,25000,0,0,1,1
462356,6,63302,0,82,9,16200,0,0,0,0
927124,6,66120,0,28,11,26000,1,0,0,1
779265,6,66105,0,74,13,22800,0,0,1,1
431198,6,62802,0,24,11,4400,1,0,0,0
716289,6,65417,1,77,12,0,1,0,0,0
410571,6,62710,1,40,2,15000,1,0,0,0
1096537,6,68003,1,71,10,4900,0,0,0,1
977706,6,67605,0,22,3,17000,1,0,0,1
1159118,6,68103,1,35,9,0,0,0,0,1
468729,6,63401,0,38,9,3600,1,0,0,0
216699,6,62101,1,20,10,0,0,1,0,0
1007527,6,67300,0,54,3,5700,0,0,1,0
1168994,6,68108,1,69,10,5300,0,0,0,1
964641,6,67000,0,48,11,0,0,0,1,1
171227,6,63100,1,44,9,41230,0,0,0,1
158133,6,61700,0,57,13,157500,0,0,0,1
26992,6,60500,1,22,11,2500,1,0,0,0
592412,6,66702,1,19,11,2500,0,0,0,0
1165480,6,68106,1,68,9,21500,0,0,0,1
587753,6,66701,1,38,11,28000,0,0,0,1
78764,6,61201,0,43,10,32000,0,0,0,1
199156,6,62002,0,65,9,16300,0,0,0,0
453685,6,63301,0,36,10,61000,1,0,0,1
744753,6,65422,0,28,4,14600,1,0,0,1
682167,6,65411,0,22,14,60000,0,0,1,0
656310,6,65407,0,24,9,48000,1,0,0,0
112118,6,61402,0,54,9,15700,0,0,0,1
1022886,6,66900,0,72,14,144000,0,0,0,1
158077,6,61700,0,79,7,10800,0,0,0,1
625599,6,65401,0,27,12,4600,0,0,0,0
313468,6,62401,0,29,16,33600,0,0,0,1
163826,6,61800,0,64,10,35000,0,0,0,1
567071,6,63902,0,37,9,36004,0,0,0,1
1134301,6,68107,0,40,12,0,0,0,0,1
120981,6,61501,1,29,9,0,1,0,0,1
78799,6,61201,1,52,13,1500,0,0,0,1
952248,6,66125,1,40,11,55000,0,0,0,0
1054229,6,67603,1,45,11,60000,0,0,0,1
1052825,6,67602,1,21,11,1500,0,0,1,0
146273,6,61506,0,71,11,38200,0,0,0,0
1123048,6,68200,1,47,8,4000,1,0,0,1
998759,6,67100,1,70,4,0,1,0,0,1
631915,6,65402,0,41,4,27600,1,0,0,1
776898,6,65200,1,32,1,18800,0,0,1,1
570495,6,63903,0,68,2,32200,1,0,0,0
553427,6,63800,0,23,9,23000,1,0,0,1
349375,6,62409,0,25,13,33500,0,0,1,0
606145,6,66300,0,74,14,45500,0,0,0,1
1087497,6,67802,1,50,14,65000,0,0,0,1
67469,6,61102,0,54,12,23000,0,0,0,0
1201089,6,68113,1,37,11,3100,0,0,0,1
397179,6,62707,1,60,12,1500,0,0,0,1
1185069,6,68110,1,24,11,44010,0,0,1,0
682347,6,65411,1,67,13,24600,0,0,0,1
695462,6,65413,0,56,13,70000,0,0,1,1
441561,6,63001,0,29,8,0,0,0,0,0
991550,6,66802,0,31,11,50000,1,0,0,1
854571,6,66111,1,36,4,0,1,0,0,0
792931,6,65100,0,31,3,1000,1,0,0,1
214565,6,62602,1,51,3,11500,1,0,0,0
81649,6,61202,0,49,15,32000,1,0,0,1
33991,6,60600,0,69,9,39600,0,0,0,1
115656,6,61403,1,73,11,2500,0,0,0,1
1137510,6,68107,1,20,11,0,0,0,0,0
1126117,6,68101,1,21,9,20090,1,0,0,0
999799,6,67100,1,18,11,0,0,0,0,0
1150661,6,68105,0,26,11,28000,1,0,0,1
477856,6,63501,0,20,8,1600,1,0,0,0
561465,6,63901,0,20,11,1800,1,0,0,0
530368,6,64404,1,55,11,15000,0,0,0,1
1119277,6,68200,1,25,6,7700,1,0,0,1
976479,6,67605,1,18,8,0,0,0,1,0
561144,6,63901,0,29,1,20000,1,0,0,1
143754,6,61506,1,62,11,62200,0,0,0,1
1186358,6,68110,0,38,16,329000,0,0,0,0
541656,6,64405,1,19,7,10200,1,0,0,0
530566,6,64404,1,43,10,30800,0,0,0,0
402899,6,62708,0,65,11,11400,0,0,0,1
455102,6,63301,0,50,1,24800,0,0,1,1
1163117,6,68106,0,57,10,23000,0,0,0,1
1197946,6,68112,0,34,12,12500,0,1,0,0
495112,6,63600,1,25,6,15000,1,0,0,0
867435,6,66000,1,46,13,0,0,0,1,1
961305,6,66126,1,47,9,8040,1,0,0,1
248327,6,62108,1,39,11,37000,0,0,0,0
983445,6,66801,1,21,3,0,1,0,0,0
315451,6,62402,0,30,13,37000,0,0,1,0
505759,6,64100,0,89,9,23000,0,0,0,0
405389,6,62708,1,57,13,63000,0,0,0,1
80043,6,61202,1,34,13,60000,0,0,0,1
494607,6,63600,0,26,9,27800,1,0,0,1
1162608,6,68106,0,46,13,54750,1,0,0,0
7575,6,60200,0,39,9,3500,0,0,0,0
1020080,6,67502,0,37,13,7100,1,0,0,0
645543,6,65404,0,39,14,36000,0,0,0,1
201041,6,62500,0,36,7,8800,1,0,0,0
455011,6,63301,0,65,9,6200,1,0,0,1
991234,6,66802,0,41,9,53000,1,0,0,0
223712,6,62102,1,22,10,3000,0,0,0,1
873907,6,66117,0,61,13,57000,0,0,1,1
76212,6,61201,1,85,11,147300,0,0,0,0
1133807,6,68101,0,48,9,54000,1,0,0,1
972184,6,67604,0,33,3,28000,1,0,0,1
58789,6,61101,0,57,12,27000,0,0,0,1
280884,6,62301,0,59,9,37150,0,0,1,1
845334,6,65300,0,28,9,30000,1,0,0,1
1217463,6,68115,1,28,9,0,1,0,0,1
989032,6,66802,1,49,9,70000,0,0,0,1
508410,6,64200,1,39,4,8400,1,0,0,1
296625,6,62304,0,45,11,25800,0,0,0,1
270761,6,62205,1,26,12,19000,0,0,0,0
704813,6,65415,1,37,11,10,0,1,0,0
885892,6,66113,0,37,3,17100,1,0,0,1
53756,6,60900,0,41,13,72030,0,0,0,1
1158454,6,68103,1,55,9,0,0,0,0,1
300826,6,62305,1,84,6,11000,0,0,0,1
486919,6,63503,1,20,9,2500,1,0,0,0
1012820,6,67501,1,68,7,5200,1,0,0,1
680008,6,65411,1,29,12,11000,0,0,1,0
1032826,6,67200,0,22,11,0,0,0,0,0
134199,6,61503,1,55,9,35000,0,0,0,1
1035095,6,67606,0,67,8,7300,0,0,1,1
259382,6,62202,1,93,11,46500,0,0,0,0
342579,6,62407,0,39,15,60000,0,1,0,1
830715,6,64900,0,39,7,7000,1,0,0,1
1156257,6,68105,0,73,16,15400,0,0,0,0
953425,6,66125,0,20,11,0,0,0,1,0
304521,6,62306,0,44,16,128350,0,0,0,1
789669,6,66106,0,55,13,550,0,0,0,0
1041869,6,67606,1,54,9,35000,1,0,0,1
747364,6,65422,1,57,10,8300,0,1,0,0
143933,6,61506,0,28,6,20000,0,0,0,1
101585,6,61303,1,30,6,1690,1,0,0,0
1155576,6,68105,0,31,9,11400,0,0,0,0
939891,6,65500,0,48,11,12000,0,0,0,1
678768,6,65411,0,18,9,7000,0,0,0,1
1018560,6,67502,1,20,1,0,1,0,0,1
30919,6,60500,0,52,6,0,0,0,0,0
783576,6,66105,0,49,9,0,0,0,0,1
102126,6,61303,1,20,8,1000,1,0,0,0
215895,6,62602,1,38,10,27000,0,0,1,1
1133306,6,68101,1,45,11,5000,0,1,0,0
374330,6,62703,1,18,4,0,0,0,0,0
740583,6,65421,0,24,8,1800,0,1,0,0
1168247,6,68108,0,45,13,54000,0,0,1,0
100140,6,61302,0,18,10,1300,1,0,0,0
881052,6,66118,0,41,14,53000,0,0,1,1
215057,6,62602,1,34,11,13000,0,0,0,1
897830,6,66115,1,70,9,7200,1,0,0,0
1018724,6,67502,1,47,13,15520,0,0,0,0
68770,6,61102,0,33,11,24000,1,0,0,1
654668,6,65407,0,66,9,111600,0,0,0,1
727096,6,65418,0,32,16,16600,0,0,1,1
303753,6,62305,1,54,11,74200,0,0,0,0
729701,6,65419,1,33,10,46000,0,1,0,0
326100,6,62404,1,34,9,0,1,0,0,1
216380,6,62101,1,73,9,19000,0,0,0,0
563471,6,63902,1,43,9,16800,0,0,0,1
601430,6,66200,0,48,2,35000,1,0,0,1
562801,6,63902,0,21,9,14400,1,0,0,0
405077,6,62708,0,43,9,68000,0,0,0,0
385705,6,62705,1,40,11,28600,0,0,0,1
928660,6,66121,1,19,8,2900,0,0,0,0
